"Date","Open","High","Low","Close","Volume","ticker","name"
"1981-01-06 00:00:00-05:00","0.11079520412064366","0.11079520412064366","0.11036744713783264","0.11036744713783264","45158400","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-01-07 00:00:00-05:00","0.10608984181744152","0.10608984181744152","0.10566208511590958","0.10566208511590958","55686400","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-01-08 00:00:00-05:00","0.10395102930905734","0.10395102930905734","0.10352328419685364","0.10352328419685364","39827200","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-01-09 00:00:00-05:00","0.10908411443233491","0.10951187112818149","0.10908411443233491","0.1090841144323349","21504000","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-01-12 00:00:00-05:00","0.10908411841640318","0.10908411841640318","0.10822861641645432","0.10822861641645432","23699200","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-01-13 00:00:00-05:00","0.10480655369526888","0.10480655369526888","0.10437879711389542","0.10437879711389542","23049600","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-01-14 00:00:00-05:00","0.1048065647482872","0.10523432137477237","0.1048065647482872","0.1048065647482872","14291200","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-01-15 00:00:00-05:00","0.10694533586502075","0.10780083769026193","0.10694533586502075","0.10694533586502075","14067200","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-01-16 00:00:00-05:00","0.1065175795734288","0.1065175795734288","0.10608982294797897","0.10608982294797897","13395200","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-01-19 00:00:00-05:00","0.11250612884759903","0.1129338854814508","0.11250612884759903","0.11250612884759903","41574400","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-01-20 00:00:00-05:00","0.10951187112818149","0.10951187112818149","0.10908411443233491","0.1090841144323349","30083200","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-01-21 00:00:00-05:00","0.11122287064790726","0.11207837249476776","0.11122287064790726","0.11122287064790726","15904000","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-01-22 00:00:00-05:00","0.11250612884759903","0.11336164211530254","0.11250612884759903","0.11250612884759903","35548800","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-01-23 00:00:00-05:00","0.11250615520015636","0.11293391193420249","0.11207839846611023","0.11207839846611023","11222400","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-01-26 00:00:00-05:00","0.11079520412064366","0.11079520412064366","0.11036744713783264","0.11036744713783264","24640000","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-01-27 00:00:00-05:00","0.11036735408574473","0.11036735408574473","0.1095118522644043","0.1095118522644043","23699200","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-01-28 00:00:00-05:00","0.1065175795734288","0.1065175795734288","0.10608982294797897","0.10608982294797897","28156800","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-01-29 00:00:00-05:00","0.10266777509831873","0.10266777509831873","0.10224001854658127","0.10224001854658127","43904000","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-01-30 00:00:00-05:00","0.09753394124341014","0.09753394124341014","0.09667842835187912","0.09667842835187912","46188800","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-02-02 00:00:00-05:00","0.09154540105178233","0.09154540105178233","0.09111765027046204","0.09111765027046204","23766400","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-02-03 00:00:00-05:00","0.09453972429037094","0.0949674752749499","0.09453972429037094","0.09453972429037094","19152000","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-02-04 00:00:00-05:00","0.09796172380447388","0.09838946894128754","0.09796172380447388","0.09796172380447388","27865600","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-02-05 00:00:00-05:00","0.09796172380447388","0.09881722550108728","0.09796172380447388","0.09796172380447388","7929600","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-02-06 00:00:00-05:00","0.09838949888944626","0.09881725557944816","0.09838949888944626","0.09838949888944626","13865600","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-02-09 00:00:00-05:00","0.09411194375227805","0.09411194375227805","0.09325643628835678","0.09325643628835678","16755200","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-02-10 00:00:00-05:00","0.09325643628835678","0.09368419287606412","0.09325643628835678","0.09325643628835678","18345600","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-02-11 00:00:00-05:00","0.09068990307977644","0.09068990307977644","0.09026215225458145","0.09026215225458145","13843200","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-02-12 00:00:00-05:00","0.08983443122673687","0.08983443122673687","0.08940590918064117","0.08940590918064117","14560000","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-02-13 00:00:00-05:00","0.08812260809954661","0.08812260809954661","0.08726710081100464","0.08726710081100464","11155200","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-02-17 00:00:00-05:00","0.08940590918064117","0.08983443122673687","0.08940590918064117","0.08940590918064117","12275200","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-02-18 00:00:00-05:00","0.09325643628835678","0.09411194375227805","0.09325643628835678","0.09325643628835678","19241600","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-02-19 00:00:00-05:00","0.0881226175406611","0.0881226175406611","0.08769486099481583","0.08769486099481583","22310400","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-02-20 00:00:00-05:00","0.08341734500364083","0.08341734500364083","0.08298958837985992","0.08298958837985992","24371200","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-02-23 00:00:00-05:00","0.0842728465795517","0.08470060320207042","0.0842728465795517","0.0842728465795517","14112000","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-02-24 00:00:00-05:00","0.08213408502657325","0.08213408502657325","0.08127857744693756","0.08127857744693756","16979200","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-02-25 00:00:00-05:00","0.08641158789396286","0.08683933865462579","0.08641158789396286","0.08641158789396286","19488000","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-02-26 00:00:00-05:00","0.08769486099481583","0.0881226175406611","0.08769486099481583","0.08769486099481583","10841600","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-02-27 00:00:00-05:00","0.09068988263607025","0.09154538980510082","0.09068988263607025","0.09068988263607025","14761600","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-03-02 00:00:00-05:00","0.09111765027046204","0.09154540105178233","0.09111765027046204","0.09111765027046204","11760000","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-03-03 00:00:00-05:00","0.09026212613191968","0.09026212613191968","0.08983436971902847","0.08983436971902847","16172800","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-03-04 00:00:00-05:00","0.08940587000133134","0.08940587000133134","0.0889781191945076","0.0889781191945076","13708800","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-03-05 00:00:00-05:00","0.0889781604307367","0.0889781604307367","0.08855040371417999","0.08855040371417999","5376000","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-03-06 00:00:00-05:00","0.08855036837501352","0.08855036837501352","0.08769486099481583","0.08769486099481583","11603200","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-03-09 00:00:00-05:00","0.08127856065826149","0.08127856065826149","0.08085080981254578","0.08085080981254578","15321600","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-03-10 00:00:00-05:00","0.07742800371821955","0.07742800371821955","0.07700025290250778","0.07700025290250778","28380800","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-03-11 00:00:00-05:00","0.0748615213685799","0.0748615213685799","0.07400601357221603","0.07400601357221603","29859200","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-03-12 00:00:00-05:00","0.07700025290250778","0.07742800371821955","0.07700025290250778","0.07700025290250778","59248000","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-03-13 00:00:00-05:00","0.07657249826229955","0.07657249826229955","0.0761447474360466","0.0761447474360466","231302400","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-03-16 00:00:00-05:00","0.079139843583107","0.07999535151114624","0.079139843583107","0.079139843583107","37228800","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-03-17 00:00:00-05:00","0.08298958837985992","0.08384509591592783","0.08298958837985992","0.08298958837985992","43747200","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-03-18 00:00:00-05:00","0.08812263607978821","0.08897814363996649","0.08812263607978821","0.08812263607978821","36937600","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-03-19 00:00:00-05:00","0.0876948515995295","0.0876948515995295","0.08726710081100464","0.08726710081100464","37811200","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-03-20 00:00:00-05:00","0.08812263607978821","0.08897814363996649","0.08812263607978821","0.08812263607978821","14604800","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-03-23 00:00:00-05:00","0.09154541790485382","0.09240092533648135","0.09154541790485382","0.09154541790485382","22019200","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-03-24 00:00:00-05:00","0.09154540105178233","0.09154540105178233","0.09111765027046204","0.09111765027046204","28156800","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-03-25 00:00:00-05:00","0.09026218793250393","0.09026218793250393","0.08940590918064117","0.08940590918064117","7056000","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-03-26 00:00:00-05:00","0.0881226175406611","0.0881226175406611","0.08769486099481583","0.08769486099481583","12275200","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-03-27 00:00:00-05:00","0.08512835020416563","0.08512835020416563","0.08470059931278229","0.08470059931278229","12252800","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-03-30 00:00:00-05:00","0.08470059931278229","0.08555610680704259","0.08470059931278229","0.08470059931278229","9900800","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-03-31 00:00:00-05:00","0.08470062394107813","0.08470062394107813","0.0838451161980629","0.0838451161980629","15993600","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-04-01 00:00:00-05:00","0.08341734500364083","0.08341734500364083","0.08298958837985992","0.08298958837985992","34070400","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-04-02 00:00:00-05:00","0.09026215225458145","0.09068990307977644","0.09026215225458145","0.09026215225458145","31404800","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-04-03 00:00:00-05:00","0.09068988263607025","0.09111763907633126","0.09068988263607025","0.09068988263607025","16486400","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-04-06 00:00:00-05:00","0.08940587000133134","0.08940587000133134","0.0889781191945076","0.0889781191945076","22803200","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-04-07 00:00:00-05:00","0.08855038700413033","0.08855038700413033","0.08812263607978821","0.08812263607978821","10684800","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-04-08 00:00:00-05:00","0.09240089356899261","0.09325640070649623","0.09240089356899261","0.09240089356899261","21952000","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-04-09 00:00:00-05:00","0.09411195665597916","0.09453971330233625","0.09411195665597916","0.09411195665597916","12499200","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-04-10 00:00:00-05:00","0.09539522230625153","0.09582297324749378","0.09539522230625153","0.09539522230625153","33465600","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-04-13 00:00:00-05:00","0.09539522230625153","0.09582297324749378","0.09539522230625153","0.09539522230625153","16060800","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-04-14 00:00:00-05:00","0.09539522230625153","0.09582297324749378","0.09539522230625153","0.09539522230625153","6652800","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-04-15 00:00:00-05:00","0.09111763907633126","0.09111763907633126","0.09068988263607025","0.09068988263607025","34048000","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-04-16 00:00:00-05:00","0.08598382570916485","0.08598382570916485","0.08555607497692108","0.08555607497692108","23878400","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-04-20 00:00:00-05:00","0.08812263607978821","0.08855038700413033","0.08812263607978821","0.08812263607978821","35347200","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-04-21 00:00:00-05:00","0.09411195665597916","0.09453971330233625","0.09411195665597916","0.09411195665597916","28537600","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-04-22 00:00:00-05:00","0.09753396362066269","0.09796172016456854","0.09753396362066269","0.09753396362066269","18995200","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-04-23 00:00:00-05:00","0.10010050237178802","0.10052825901113167","0.10010050237178802","0.10010050237178802","58016000","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-04-24 00:00:00-05:00","0.10010049121509546","0.10010049121509546","0.09924498945474625","0.09924498945474625","35056000","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-04-27 00:00:00-04:00","0.09881725557944816","0.09881725557944816","0.09838949888944626","0.09838949888944626","38528000","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-04-28 00:00:00-04:00","0.09710618479764463","0.09710618479764463","0.09667842835187912","0.09667842835187912","32188800","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-04-29 00:00:00-04:00","0.09582297324749378","0.09582297324749378","0.09539522230625153","0.09539522230625153","13641600","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-04-30 00:00:00-04:00","0.0971062183380127","0.0979617315250369","0.0971062183380127","0.0971062183380127","12611200","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-05-01 00:00:00-04:00","0.0971062183380127","0.0979617315250369","0.0971062183380127","0.0971062183380127","16553600","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-05-04 00:00:00-04:00","0.09710618479764463","0.09710618479764463","0.09667842835187912","0.09667842835187912","14448000","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-05-05 00:00:00-04:00","0.09667844305823975","0.09667844305823975","0.09625069797039032","0.09625069797039032","17539200","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-05-06 00:00:00-04:00","0.09411191742640504","0.09411191742640504","0.09368416666984558","0.09368416666984558","18950400","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-05-07 00:00:00-04:00","0.09496741741895676","0.09539517385443307","0.09496741741895676","0.09496741741895676","9363200","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-05-08 00:00:00-04:00","0.09582298994064331","0.09625074666789857","0.09582298994064331","0.09582298994064331","7907200","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-05-11 00:00:00-04:00","0.09411191742640504","0.09411191742640504","0.09368416666984558","0.09368416666984558","11939200","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-05-12 00:00:00-04:00","0.09368416666984558","0.09496742465101575","0.09368416666984558","0.09368416666984558","4256000","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-05-13 00:00:00-04:00","0.09368419287606412","0.09453970033998538","0.09325643628835678","0.09325643628835678","4905600","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-05-14 00:00:00-04:00","0.09282868555389263","0.09282868555389263","0.09197317808866501","0.09197317808866501","4928000","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-05-15 00:00:00-04:00","0.09411195665597916","0.09539522088355626","0.09411195665597916","0.09411195665597916","4905600","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-05-18 00:00:00-04:00","0.09582298994064331","0.09667849197216327","0.09582298994064331","0.09582298994064331","4166400","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-05-19 00:00:00-04:00","0.09453971330233625","0.09453971330233625","0.09411195665597916","0.09411195665597916","25424000","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-05-20 00:00:00-04:00","0.0971062183380127","0.0979617315250369","0.0971062183380127","0.0971062183380127","13283200","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-05-21 00:00:00-04:00","0.10266780853271484","0.10309556522375389","0.10266780853271484","0.10266780853271484","32211200","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-05-22 00:00:00-04:00","0.10737306624650955","0.10822857937666054","0.10737306624650955","0.10737306624650955","31427200","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-05-26 00:00:00-04:00","0.10737308106614744","0.10737308106614744","0.10694533586502075","0.10694533586502075","85344000","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-05-27 00:00:00-04:00","0.11293388158082962","0.1133616381999071","0.11293388158082962","0.11293388158082962","149497600","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-05-28 00:00:00-04:00","0.11293388158082962","0.1133616381999071","0.11293388158082962","0.11293388158082962","73987200","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-05-29 00:00:00-04:00","0.1133616492152214","0.11379017121611175","0.1133616492152214","0.1133616492152214","59382400","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-06-01 00:00:00-04:00","0.1133616492152214","0.11379017121611175","0.1133616492152214","0.1133616492152214","51251200","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-06-02 00:00:00-04:00","0.10822857552961077","0.10822857552961077","0.10780081897974014","0.10780081897974014","40432000","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-06-03 00:00:00-04:00","0.10780081897974014","0.10865632065649558","0.10780081897974014","0.10780081897974014","39446400","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-06-04 00:00:00-04:00","0.10993955284357071","0.11036729782469896","0.10993955284357071","0.10993955284357071","56067200","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-06-05 00:00:00-04:00","0.10865636170493367","0.10865636170493367","0.10822861641645432","0.10822861641645432","57680000","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-06-08 00:00:00-04:00","0.10480655369526888","0.10480655369526888","0.10437879711389542","0.10437879711389542","93497600","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-06-09 00:00:00-04:00","0.10651755332946776","0.10694530984952628","0.10651755332946776","0.10651755332946777","119593600","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-06-10 00:00:00-04:00","0.10780081897974014","0.10908407720636622","0.10780081897974014","0.10780081897974014","25222400","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-06-11 00:00:00-04:00","0.11250612884759903","0.1129338854814508","0.11250612884759903","0.11250612884759903","38976000","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-06-12 00:00:00-04:00","0.11165062728283155","0.11165062728283155","0.11122287064790726","0.11122287064790726","25804800","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-06-15 00:00:00-04:00","0.11122286708531885","0.11122286708531885","0.11079511046409607","0.11079511046409607","143763200","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-06-16 00:00:00-04:00","0.10908414085028664","0.10908414085028664","0.1086563840508461","0.1086563840508461","37251200","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-06-17 00:00:00-04:00","0.10737308106614744","0.10737308106614744","0.10694533586502075","0.10694533586502075","27574400","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-06-18 00:00:00-04:00","0.10694530984952628","0.1073730549465998","0.10651755332946776","0.10651755332946777","23049600","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-06-19 00:00:00-04:00","0.10395102930905734","0.10395102930905734","0.10352328419685364","0.10352328419685364","27507200","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-06-22 00:00:00-04:00","0.10010051727031843","0.10010051727031843","0.09967277199029922","0.09967277199029922","10841600","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-06-23 00:00:00-04:00","0.1013837605714798","0.10224002766841792","0.1013837605714798","0.1013837605714798","15030400","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-06-24 00:00:00-04:00","0.09967272739300366","0.09967272739300366","0.09881721436977386","0.09881721436977386","23027200","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-06-25 00:00:00-04:00","0.100956030189991","0.10138378689093944","0.100956030189991","0.100956030189991","24259200","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-06-26 00:00:00-04:00","0.10052827397332756","0.10052827397332756","0.09967277199029922","0.09967277199029922","23788800","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-06-29 00:00:00-04:00","0.09710619956907397","0.09710619956907397","0.09625069797039032","0.09625069797039032","10595200","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-06-30 00:00:00-04:00","0.08940587000133134","0.08940587000133134","0.0889781191945076","0.0889781191945076","35907200","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-07-01 00:00:00-04:00","0.08855038700413033","0.08855038700413033","0.08812263607978821","0.08812263607978821","170464000","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-07-02 00:00:00-04:00","0.08812263607978821","0.08855038700413033","0.08812263607978821","0.08812263607978821","30284800","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-07-06 00:00:00-04:00","0.08598387460969524","0.08598387460969524","0.08512836694717407","0.08512836694717407","16531200","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-07-07 00:00:00-04:00","0.08598383516073227","0.0868393424307509","0.08598383516073227","0.08598383516073227","15836800","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-07-08 00:00:00-04:00","0.08940590918064117","0.08983443122673687","0.08940590918064117","0.08940590918064117","16620800","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-07-09 00:00:00-04:00","0.08298956408193643","0.08298956408193643","0.08256181329488754","0.08256181329488754","32883200","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-07-10 00:00:00-04:00","0.07657249826229955","0.07657249826229955","0.0761447474360466","0.0761447474360466","55171200","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-07-13 00:00:00-04:00","0.07785657048225403","0.0782843272561289","0.07785657048225403","0.07785657048225403","45740800","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-07-14 00:00:00-04:00","0.08127857744693756","0.08213408502657325","0.08127857744693756","0.08127857744693756","19779200","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-07-15 00:00:00-04:00","0.08341731876134872","0.08384506953906942","0.08341731876134872","0.08341731876134872","10953600","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-07-16 00:00:00-04:00","0.08555607497692108","0.08641158215290011","0.08555607497692108","0.08555607497692108","15232000","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-07-17 00:00:00-04:00","0.08855040371417999","0.0889781604307367","0.08855040371417999","0.08855040371417999","19824000","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-07-20 00:00:00-04:00","0.08298956408193643","0.08298956408193643","0.08256181329488754","0.08256181329488754","23654400","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-07-21 00:00:00-04:00","0.08256183205857479","0.08256183205857479","0.08213407546281815","0.08213407546281815","31942400","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-07-22 00:00:00-04:00","0.07828428405136216","0.07828428405136216","0.07742800563573837","0.07742800563573837","22668800","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-07-23 00:00:00-04:00","0.0795675590634346","0.07999531569166601","0.0795675590634346","0.0795675590634346","34451200","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-07-24 00:00:00-04:00","0.08213407546281815","0.08256183205857479","0.08213407546281815","0.08213407546281815","28851200","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-07-27 00:00:00-04:00","0.08555607497692108","0.08598382570916485","0.08555607497692108","0.08555607497692108","17337600","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-07-28 00:00:00-04:00","0.08298956408193643","0.08298956408193643","0.08256181329488754","0.08256181329488754","22848000","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-07-29 00:00:00-04:00","0.0817063340925025","0.0817063340925025","0.08127857744693756","0.08127857744693756","15500800","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-07-30 00:00:00-04:00","0.0842728465795517","0.08512835411309526","0.0842728465795517","0.0842728465795517","9900800","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-07-31 00:00:00-04:00","0.08555607497692108","0.08598382570916485","0.08555607497692108","0.08555607497692108","10953600","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-08-03 00:00:00-04:00","0.08555610680704259","0.08555610680704259","0.08470059931278229","0.08470059931278229","12432000","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-08-04 00:00:00-04:00","0.08598383516073227","0.08641159165148764","0.08598383516073227","0.08598383516073227","31673600","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-08-05 00:00:00-04:00","0.08855040371417999","0.0889781604307367","0.08855040371417999","0.08855040371417999","17494400","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-08-06 00:00:00-04:00","0.08683933865462579","0.08683933865462579","0.08641158789396286","0.08641158789396286","10528000","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-08-07 00:00:00-04:00","0.08641158789396286","0.08683933865462579","0.08641158789396286","0.08641158789396286","9206400","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-08-10 00:00:00-04:00","0.08641158789396286","0.08641158789396286","0.08641158789396286","0.08641158789396286","0","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-08-11 00:00:00-04:00","0.08470062394107813","0.08470062394107813","0.0838451161980629","0.0838451161980629","71456000","AAPL","Apple Inc. (AAPL) Historical Data"
"1981-08-12 00:00:00-04:00","0.08256183205857479","0.08256183205857479","0.08213407546281815","0.08213407546281815","26275200","AAPL","Apple Inc. (AAPL) Historical Data"
